artists,name,id,popularity
José James,It's All Over Your Body,4CxtiOaM0QyPxWQQ7cQtCz,34
José James,CODE,5vEvhMtoYaYHLABJDsqyAK,0
José James,LOVE CONVERSATION,0ZvIpsIjjnITMWsNMaxIV8,0
India.Arie,Always In My Head,5Qul1lWPc5XPzVM8RweeZc,38
Andreya Triana,Everything You Never Had Pt. II - Radio Edit,1BojNTwWTzj5PPj3bKtpVc,26
Mos Def,UMI Says,5Ru9OjtEw5htfnVKpYsIcv,59
Nick Hakim,I Don't Know,6ejOqrr7r2LcUDxIqZyygp,55
Jamie Isaac,She'll Always Close In,4AjorXq1RbMSRsOVvhBNPC,0
Mary J. Blige,My Life,7ytES33eLYS9WaZLKqWfYM,57
Jamie Woon,Sharpness,0g6NSuyHTmz4DLwoGt5Fil,0
"Solange, Sampha",Don't Touch My Hair (feat. Sampha),2TyCAfhwu5tRqFW8VnGMIL,56
Ledisi,Alright,1wRQqmZwiF4thdQ8N7FiNv,53
Kindred The Family Soul,All My People,0BIWo58M1rJv9RKmhnNCQT,36
"Salaam Remi, Miguel",Come Through and Chill,0PrMdfjz1heOHdQsLWtxGH,0
Al B. Sure!,Nite and Day,3r0Rhl5Zdo9YjACZNsaBvN,55
Erykah Badu,My Life,7x74OXzHesP75NaGBLG8FI,0
Erykah Badu,Orange Moon,5dlfvkyZOuBCFP1KbzRHUx,53
Khalid,Location,152lZdxL1OR0ZMW6KquMif,80
Frank Ocean,Pink + White,3xKsf9qdS1CyvXSMEid6g8,82
Anthony Hamilton,Best of Me,1JkhKUXAoNivi87ipmV3rp,60
Donny Hathaway,"Love, Love, Love",3Tc6dHggtSaZqlKRhzkeub,48
"The PLAYlist, Glenn Lewis",FIRST TIME AGAIN,2yi2iq4jHg7Zniru4s5YRr,20
Amy Winehouse,Half Time,4d0dY3ZeMdoYrD5YmdFvWZ,59
Gary Clark Jr.,Things Are Changin' - Solo Acoustic; Live,2HF9OydUs28eTuiVUjQYdT,48
Tess Henley,Wonderland,6386WjRxdxOApDQRqdhcqt,0
Amel Larrieux,For Real,79yRAE9yyOqVEyJ74heFxl,0
Phony Ppl,Why iii Love The Moon.,2x5Frs6ts14U4MSLrQQlXg,65
D'Angelo,Playa Playa,0oJTSq6UDxL7mR9sbnGLRr,0
Ngaiire,Dirty Hercules (feat Nai Palm),67JAe1ATKgu4FVvMUUf7ps,25
D'Angelo,One Mo'Gin,4KdHmcUVArJeN7XPjp6Czx,47
Electric Wire Hustle,Walk On feat. Stacey Epps,6Xtf6h2C7aOcvhySV5KEbG,0
Electric Wire Hustle,Buy Some Land Put A House On It,371kd5R5WKYYz6dkFQXqNu,0
Electric Wire Hustle,Thank You Steve - Instrumental,4oUlTYKuauxCmN60ZUFG1e,0
Electric Wire Hustle,Burn feat. Billy TK,58ozg67FS0fbJgxksES5GW,0
Electric Wire Hustle,Loveless,6Ekps2KTV9smHZsoZky7rg,4
Electric Wire Hustle,Waters,4y3kYTD3N95r8kd9leUK5o,0
"Electric Wire Hustle, Deva Mahal",March (feat. Deva Mahal),2ZUsqRgowhSXZHQkjvSHil,0
KINDER,Light,1nbJxzgSg0vFPPdMHaHuok,0
Matt Corby,Belly Side Up,4C1zZYLlxBpluN0wCuadXo,35
Darien Brockington,Can We Fall In Love Again,25SPTAYzlVZ04QjDBsWZg1,0
"Takuya Kuroda, José James",Everybody Loves The Sunshine,0ApwKhBtT0vj3aVBqAlFN0,0
Curtis Mayfield,Here but I'm Gone,0zBNc7XcWXNHxeszwFsKiL,52
Desmond Cheese,Dope Vhs Master,2xRTlnCsKHtnCahchPso2L,54
Charlotte Day Wilson,Find You,6rO4aSH2XgiTqj8QtnLcbi,0
Fat Freddy's Drop,Makkan,6lfUs8GxwqAveWQhIkCR38,1
Usher,There Goes My Baby,6tp0eVhr6SI7FWPJasG86O,0
Sabrina Claudio,Unravel Me,7FqF7Abk73lQaVUsCwmKJ0,0
"Mali Music, Jazmine Sullivan",Loved By You (feat. Jazmine Sullivan),00kkWwGsR9HblTUHb3BmdX,33
Marsha Ambrosius,Luh Ya,7fR5bApzyUW5swONO3T2cH,0
"The RH Factor, D'Angelo",I'll Stay,6CAYXIhkBARYmy7kVNDIOi,53
"Kindness, Kelela, Ade",World Restart,1JI53BA7SLJnYwiBvJpNp2,0
Ta-ku,Make You Wanna,3F1cVurf5O2SBcJvSvY4cq,49
Subculture Sage,1=1=1,7ciaJIGCyZ8Xky1DQvZg0l,47
Anderson .Paak,The Bird,7pamxApUs3CE8t7tKmUJ6Z,57
Musiq Soulchild,Halfcrazy - Album Version (Edited),2SHBcf88T7crQvNsY6qbJe,0
Usher,U Got It Bad,7J41dYQolQJEtj3UmKLu5r,71
"Common, CeeLo Green",A Song For Assata,2nHEdjjU4u5qRfEYRNg2eP,0
"Archy Marshall, Jamie Isaac",Ammi Ammi,4fZYzz6EpySAtyBb5Xciqa,0
Moodymann,Desire,24mkZlzjjE4N7n38pkF3RS,38
"Noname, Cam O'bi, Raury",Diddy Bop (feat. Cam O'bi & Raury),6JvfBzqZmSiEG5MjM7OcSY,62
Jorja Smith,Beautiful Little Fools,6Qvm8M6J1jVz92QA04TlgQ,0
"Lee Fields & The Expressions, Lee Fields",Honey Dove,1emxi7e5EWFsJmwSKTuUDH,58
Sampha,Blood on Me,37el170lJYr5CiWJFk207u,0
"Usher, Alicia Keys",My Boo,68vgtRHr7iZHpzGpon6Jlo,79
Keith Sweat,Twisted,7xg0RwqP0gmkJNqgUSQRkG,2
D'Angelo,Feel Like Makin' Love,2GnXSkwzi1cAHBAzHFczkF,0
Two Another,Aiming Up,7mQ5ho9YddYEMBd6qbSkQH,0
Bassti,Flo,3fF4DWUesAM06JhdUv8GaO,0
Jamie Isaac,Doing Better,5LAr1iQFlAnkRQ8cQvTKHc,0
Juan Rios,perenne,4bLUcDbIu1asxk2y3eadDR,0
D'Angelo,Jonz In My Bonz,0vvgdeU0a2pVynaYXlkU82,0
Princess Nokia,ABCs of New York,3zUNq95ZQ66ksuszn0PJYI,0
Jamie Woon,Dedication,1eGz5hRmDKEa67PYuM6sjw,0
D'Angelo,Alright,0MXEteA0rnz1Qc7Hc3JaHu,0
D'Angelo,Me And Those Dreamin' Eyes Of Mine,7C5lhJRscQR3WAaLBoqrkd,0
Jill Scott,It's Love,7A8YLLXffwbChLJs1sW67Y,0
Maxwell,Get to Know Ya - Uncut,1VeJF3QtNxvSa5cY5GGmnl,0
"Etta Bond, Chris Loco",Kiss My Girlfriend,0Ge1HubxyHeLkpkb3OTmnU,25
Jamie Isaac,Find the Words,5nsIgzLfqLcymftv5ZyEKF,0
Erykah Badu,Woo,2E5VifrEUwhMxEloXd0kmj,39
"Tina Moore, Kelly G.",Never Gonna Let You Go - Kelly G. Bump-N-Go Vocal Edit,4PCcZteFHyza67zAZ3GuMd,30
Amber Navran,He's Been Gone,3dXoXjTSjbcR1IVYUdo9YI,0
Raveena,Sweet Time,3wv9jIR1DAGxTRMm1kH6GL,56
Isaiah Sharkey,Heaven,1DLX1cWvHtscnAk8tpsY04,32
Mahalia,Sober,3C57ewlHARCVqeH3KiYkma,61
"Otis Junior, Dr. Dundiff",The 1,7CLCUZQ4sPm17ThjukYXIS,35
"Jaz Karis, Blue Lab Beats",You Do,7hJUhHTzaM50omGYAqviLj,0
"Robert Glasper, Musiq Soulchild, Chrisette Michele",Ah Yeah,6wIBZCIbbZh6ACDkWC5TX7,52
"Joyce Wrice, Kay Franklin",Rocket Science,1OLeA7zpNAHkHOzBwjYfy7,0
Jarrod Lawson,Music And Its Magical Way,2Bgkd7fYSwd9tbzb8ka9Kf,8
Lynden David Hall,There Goes My Sanity,5WdMiY5Zz0zevGurrFfqfo,0
"Barney Artist, Jordan Rakei",I'm Going to Tell You,0kLvjgDaLMYHksUqv2cBqe,0
"Barney Artist, Lester the Nightfly, Alfa Mist",Where's Your Soul At?,3uQ6b7Jj2JSt72xiDiDZGS,21
9th Wonder,LetMeRideSoul!!!!!,0KvyxPJcQNG3d2Tg0LUgjI,41
Jamie Isaac,Eyes Closed,3jQPh08raExctTKCFt2gb8,0
Jamie Isaac,Counts for Something,0Bbq9CTq2ZVJcFWu4wL12b,0
The Internet,Come Over,70Tf2nUzVd9UfyJHwM5lic,40
Yaw,Where Would You Be,0wC3htGCqRNJkk26zJG4vF,47
ELIZA,All Night,4APTsdcW1ESRvaSU5UuNfs,28
Kerem Akda,Isolated,2KKl8fGegjlFuHq200u84G,0
Steven Bamidele,Things Could Be Better,2pTR8Gap4xFZ4Qq7WDf5x4,22
Silk Rhodes,Heart of Grass,1cwWIZtBYrnV3qM0inD1s8,0
"Soul II Soul, Caron Wheeler",Keep On Movin',4NMtuxWfOPR6yNjAX0AWrR,47
Ralph Tresvant,Sensitivity,3lRgzwd3g1TewI4zjgbh9V,53
Guy,Groove Me,4iN4zGORmAD53BHA0zV8JW,0
