artists,name,id,popularity
Tei Shi,Adder(F)All,3tcpDYxRmUe4O3ylYXl1xM,0
Tei Shi,M&Ms,1fz0dScsWdLMsbRKNQgIqB,0
Tei Shi,Nature vs Nurture,67BluF5JiscEN2Prs7mjUP,0
Jack Garratt,The Love You're Given,3b51fabMtwwqPN60d8karQ,0
SALES,Getting It On,2HFLh8qlNfW4EPpHVHz7Ej,57
Nu,MAN O TO - mixed,3lOZTrcnAQ7g4VSULw0kRg,0
Vˆk,Before,3WmIl0voWg6IDHNuQkrPCR,0
Lamb,Gorecki,2TfCi0Tal9i9q4Npub3is9,0
LÂpsley,Brownlow,1KeHN4mY3rIAbQJa8zLOCY,0
Samaris,G√≥√∞a tungl,0EpsfQ0JqDJZY5uyklXMKL,0
White Hinterland,Icarus,1mZVwoG4wInkUYlwWW1sAN,0
Kalabrese,Purple Rose,3yudWRIaJNzfBjnrXk1mKM,0
All We Are,Feel Safe,2hEtuhdLP2dexneKKCDFou,0
Hiatus Kaiyote,Laputa,4fcvLmCmut3Qqxz7k31iVx,41
"Hiatus Kaiyote, Taylor McFerrin",Laputa (Taylor McFerrin Remix feat. Anderson .Paak),5UFtKaL5KBumqv4tpgdm0p,50
"DJ Cam, Chris James",Swim,5gaSe6qpwxL4TOgXwzRDFo,54
ODESZA,Bloom,0vtX8UMG38p7IXpP4lZJ2z,58
Hooverphonic,2 Wicky,4NyKEVldCvokxpmeFBNNXI,52
"Davidge, Claire Tchaikowski",That Fever (feat. Claire Tchaikowski),1MsDnxYcsHaKto5v7JXsZS,16
Chet Faker,Talk Is Cheap,0240T0gP9w6xEgIciBrfVF,0
Chet Faker,Melt,7F9NJCMko9LLUrHxBS2Spb,0
Chet Faker,Gold,1g7zNtcGrWt8gcBRwDQEkf,0
Lusine,Two Dots,7x7js2zOVMzMbw7HVwpUmq,2
Sarah Jaffe,Lover Girl,0rPKzetB39NEPXxz4xUtex,16
Olmos,Hold Me,3UGJmhEzHHihRBKgwWArZQ,0
ODESZA,Kusanagi,3i2Q3cFdFzJ39nV9sAt3Pc,54
"The Internet, KAYTRANADA",Girl (feat. KAYTRANADA) - Radio Edit,2gvkz0Cxw7OtEh2d5G9uEC,45
The Internet,Missing You,2wpIImsIxXpYonnrGr0CdW,40
Phantogram,When I'm Small,3498wF96LsgVgMkGmJzJOC,0
Grimes,Genesis,48p1tayyXF3eh8E3Y4pXmK,0
Thundercat,Heartbreaks + Setbacks,59vdk9s7bqJ7LJFuDpvmG7,0
Taylor McFerrin,Degrees of Light,4WZJ5W4gZJXvlqgliLkPCn,0
Jamie xx,Girl,4QFEUktWf0JfhpFr2RZc8A,0
Nicolas Jaar,Wouh,44Q1QGgYuGX7vl5tgfrHNO,0
Garden City Movement,Move On,6xPkf69rcfWM0Jfll6V3uo,42
De Eneste To,Guld & Ton & Liter,75pFiok7Qg3aRY4jxtO8UF,12
Button Eyes,Simple Days,7f095GbYggxICYMYeJezW8,33
Beach House,Master Of None,005qPpqZ4PYk9JTh2EijJr,0
Tesla Boy,Rebecca,4Lgo0e03woV055yCKSMFuG,33
Camel Power Club,Fisher,4wvFbcXv7W7fXjpoyNYYdj,0
HONNE,Warm on a Cold Night,7vKG1DfryZiZiTX2KVFTz8,40
"Disclosure, SinÈad Harnett",Boiling,3BEGSRPgeIOUKdMXzJL84R,44
Andrew Ashong,Special,6LTBJ98gnz7cdx2x4yZzYZ,38
"Massive Attack, Tracey Thorn",Protection,3kKVqFF4pv4EXeQe428zl2,59
"Jabberwocky, Ana Zimmer",Fog,7KM5uYmXSuObrFjGr4xgP8,0
Chet Faker,Talk Is Cheap,0240T0gP9w6xEgIciBrfVF,0
Sevdaliza,Marilyn Monroe,3pghcSNOm4yKqWEghNCIL6,0
ANOHNI,Drone Bomb Me,2qIX2RvAbAvZ4VwGPmbhE3,0
Cold Showers,Only Human,4W3Zm3KRIqwH45hqOnstBu,0
"Laid Back, trentem¯ller, Banzai",Beautiful Day - Trentemoller/Banzai Remix,6ZJFysFNt5kn2PekhLLetH,21
Panama,Always,4S8X0vlt7fPEJMUUjO31ut,0
Kindness,I'll Be Back,30rzeen7CAmDN0mj2afcmn,0
"Andy Bey, The Avener",Celestial Blues - The Avener Rework,3XJbgiH0LglQ2uqZVNvI7u,35
Mÿ,Slow Love,6v86E1GhP4GieEUuIoX6Zv,44
Sisyphus,Take Me,65Ret6lVxyaLziTteSwnva,0
The White Lamp,Ride with You,0lNTM46HUY1whYMrRT1W5A,39
J¸rgen Paape,So Weit Wie Noch Nie,0bwx4zKADCP377Ffab5VMw,0
Teebs,Just the Yellow Bits,62AVvNvyfzbNYWOxXCO7x6,28
Teebs,While You Doooo,2y26A8ntk24DSH0cXe8zpB,54
Dave Echo,"We Never Look Back, We Stay Up Late",6U3nY0thtJnbG2LY85VMvb,0
Vallis Alps,Young,3u4rIcRR7gSoJdkJIx9zpu,57
SOHN,The Wheel,5dJCYzLWPrhlPLhcsrkaBi,0
Bonobo,Figures,4MSKGtnxTdqIypqwTDY3em,46
Bonobo,7th Sevens,3AW6V6zWH45jI7eNPnSDfT,43
"Bonobo, Nick Murphy",No Reason,3aWPdd6U1xbsIEGEpUaPyQ,51
"Bonobo, Innov Gnawa",Bambro Koyo Ganda,5EGJ7e7frJjYja6H4afzoT,54
Bonobo,Second Sun,16ikmfoT1249gG3pzPvnYt,51
Bonobo,Migration,61g7oQKm8DFEL7r2g9LS8x,52
The Avalanches,If I Was A Folkstar,27Es1J9GNKf0pZLy3sdzjl,54
