artists,name,id,popularity
Ieva Zasimauskait,When We're Old,3M1LYpZ8JzzIopbjLETqgP,0
Alexander Rybak,That's How You Write A Song,4RgfBil6aN3o26M8t3KjGH,0
"Amaia, Alfred García",Tu CanciÃ³n,5tNSU1bJKn1S42NyGSzShg,44
Elina Nechayeva,La Forza,32GxSibwrYAGW4ZZ45CGHA,39
SuRie,Storm,5MpHIqC75MbPp1PFkljSFz,37
Waylon,Outlaw In 'Em - Single Edit,1Ryw2NPudgM1SRGZx91RbL,39
"Cláudia Pascoal, Isaura",O Jardim,6PV9CN9a7wHYPQvlXqkWwM,39
AWS,ViszlÃ¡t nyÃ¡r (Eurovision Song Contest 2018),5hC0zQNulh7R4R8pM6gCJ9,37
Michela,Chameleon,3f2A1yImyhIh63zVioggr5,0
Duncan Laurence,Arcade,1Xi84slp6FryDSCbzq4UCD,84
Tamta,Replay,2UOyQB26wSQzM0jiTcUg50,48
Katerine Duska,Better Love,0QvJ5pNWlnMiLIxr7M6t3N,38
KEiiNO,Spirit in the Sky,7B7O5jgFpWfc9orZw6FN4K,53
Hatari,HatriÃ° mun sigra,1JBqLoGfH1LnGTE0wzAatU,47
Victor Crone,Storm,5oFGpjPtk5R32LITfkkMLx,47
ZENA,Like It,6sGcFdmfVhmq09Dy1rQgAh,40
Chingiz,Truth - Radio Edit,1pBieHBODFbJ6hjmnummIb,2
Bilal Hassani,Roi,31fZkC34zBdY5GRB2gRcBs,27
Nevena Bozovic,Kruna,0D0yCWxBoaQb55KN3xtvpS,0
Luca Hänni,She Got Me,6TNK1SFt77MvTFoiTloiFQ,0
Kate Miller-Heidke,Zero Gravity,4m5FlWpaOri9OrDUj1EoTg,44
Miki Núñez,La Venda - Eurovision Song Contest / Tel Aviv 2019,59jqxXIgTZtx9AETvM2fsf,39
Unspecified,Andalusian Folk Song,474zvRYsGfVpkXCcXYUN4K,14
Grup Pan,Bana Bana,2T9tZ2TVrPREcuEhayZtok,17
Go_A,SHUM,7mEDVrAHDnQJStDo8jKJJm,20
Manizha,RUSSIAN WOMAN,6Dz383ZHSKzWh5ZTL7aRra,58
Måneskin,ZITTI E BUONI,1lWWoec2z1j88GRblI5anV,70
Daði Freyr,10 Years,4O0LQKVT6hGmVGNwizmydg,65
Gjon's Tears,Tout l'univers,3MvY2XbGYFi6p2dgmdcOYG,63
Hooverphonic,The Wrong Place,3qebp3gdFteTRN69PZ9zHu,54
Blind Channel,Dark Side,1Z1BSrmGhjw4FVEtySGI54,7
