artists,name,id,popularity
Wham!,Everything She Wants,5hXEcqQhEjfZdbIZLO8mf2,66
Cheryl Lynn,Got to Be Real,6iEFcZI1KxxPaAGlnOVn3y,0
Boys Town Gang,Can't Take My Eyes Off Of You - Original Radio Edit,38f6pFU4HRtrT198ZnyrK5,1
The Human League,(Keep Feeling) Fascination - Remastered,0ZfZaT7NByalxa6bct5G67,49
Yvonne Elliman,If I Can't Have You - 2007 Remastered Version Saturday Night Fever,1tsWNtWxi7SVydMm2G1W6Z,0
Dusty Springfield,Son of a Preacher Man,7odHgoLFi3GQ90E9PeraI3,63
Marvin Gaye,I Heard It Through The Grapevine,27m1soUndRthrAA1ediOXn,0
Animotion,Obsession,7gd2tkbcXCjBO1k6fDW2Gn,37
ABC,"Tears Are Not Enough - Steve Brown 12"" Mix",19xIEfaazjUWr5XcmEdvW9,22
The Bangles,Walk Like an Egyptian,3BGbqEDio3ocx1v4egIYr6,62
Lipps Inc.,Funky Town,7723JnKU2R15Iv4T7OJrly,4
A Taste Of Honey,Boogie Oogie Oogie - Remastered 2004,07NrCEN3egNvw8td2LxqJO,56
Patti Smith,Because the Night,0lIoY4ZQsdn5QzhraM9o9u,71
Boney M.,Bahama Mama,22VzZnyTH9lH0aXfchLjgm,46
Falco,Der Kommissar,48DuoM4e0hknQNR1He8X2p,47
David Bowie,Right - Alternative Gouster Mix,5NOP3wYr5be1hS7XrZ91HS,39
The Gap Band,You Dropped A Bomb On Me,1LB4XUJPcqAk7VtvQORTML,0
Cherrelle,Saturday Love - Featuring Alexander O'neal,0sGDBdPlGk5Kk05K9aKNJD,33
Kim Wilde,You Keep Me Hangin' On,3Hi5bBuZeFT9nye7ZLpQGa,33
Eddie Money,Two Tickets to Paradise,22CIOfLZB9z8He7WgHYAgH,67
Tears For Fears,Everybody Wants To Rule The World,4RvWPyQ5RL0ao9LPZeSouE,84
Spandau Ballet,Gold,2X9fsxb6O6bYEopJYmUbNC,63
