artists,name,id,popularity
"Jazzanova, José James",Little Bird,1K7AxN02sSuNDyZioEwvJC,0
The Cranberries,Pretty,68UDQZPRSo80dPu2dgUD5M,0
Blaue Blume,On New Year's Eve (Reprise),69QYCeBU7YnIpYtvbi4SZt,6
Electric Youth,Tomorrow,4A9ikinCbpT2wwB9LTgv2u,0
Neko Case,Magpie To The Morning,6cQ7VLo6BKW5JhhzhkiKkB,30
Sonny Rhodes,Firefly - Main Title,2GAq0V0qXQKCrNHPUjFRFy,0
José James,CODE,5vEvhMtoYaYHLABJDsqyAK,0
Szjerdene,Abode,1VKppIXkPiXmyd4oPgsJhS,4
"William Lawes, Dublin Drag Orchestra","Feare not, deere love",70BNfgnvr17ht32aUatbZa,0
"Bonobo, Szjerdene",Transits,0ewtFuJlY7pxdg4lzCXeQV,38
Kalenda Maya,Rodrigo Martines,3XR01XGjYy6NWsqx4RWIWV,0
The Cranberries,Ridiculous Thoughts,5WkvnsBPzjlMP4GGnntoiR,0
