artists,name,id,popularity
"Aaron Kaplan, Jamison Hollister",Didn’t It Rain,4hLQWPtLrcXW4TFZ3zRykP,0
"Todd Carlon, Monte Montgomery",Sun Will Rise,2eXqh7shVLSGzcf23xumbf,16
