artists,name,id,popularity
"Gevorg Dabaghyan, Komitas String Quartet","Sona, My Love",2XH7uMZFo6E1qarMfApcQ0,0
Gevorg Dabaghyan,Shiraki,57cWcNdqb6D3TyGpUNPd1C,1
"Shoghaken Ensemble, Aleksan Harutyunyan, Gevorg Dabaghyan, Grigor Takushyan, Hasmik Harutyunyan, Kamo Khatchaturian, Karine Hovhannisyan, Levon Tevanyan, Vardan Baghdasaryan, Aram Nikoghosyan",Ashkharums akh chim kashi - I Will Not Be Sad in This World,2fADlfI42BYmG1wZWyPZmv,0
"Shoghaken Ensemble, Aleksan Harutyunyan, Gevorg Dabaghyan, Grigor Takushyan, Hasmik Harutyunyan, Kamo Khatchaturian, Karine Hovhannisyan, Levon Tevanyan, Vardan Baghdasaryan, Aram Nikoghosyan",Shushiki - Dance of Erzurum,35Rvr1gcBHDYJ2xbBNPOaB,2
"Shoghaken Ensemble, Aleksan Harutyunyan, Gevorg Dabaghyan, Grigor Takushyan, Hasmik Harutyunyan, Kamo Khatchaturian, Karine Hovhannisyan, Levon Tevanyan, Vardan Baghdasaryan, Aram Nikoghosyan",Modal Improvisation,6T1lJhsSlRtD6GFq3C3mZF,0
The Scorpios,Eujoaideen,5kFQG6TjztZKpfeiNEpH1a,29
Arabesque Canada,Etmakhtari Ya Helwa Ya Zeina,3Lp4HPB8XgLvV2iKovGKpG,1
Arabesque Canada,Zaar,47Z0UuO9FSMBHGkfj1VeoL,1
Arabesque Canada,Tannoura,10kcD1CPYLCdTEn43Ml7MS,1
Arabesque Canada,Bambi Saiidi,3QbtVQW0OcHYli3T8muZUg,1
Fatme Serhan,Ya Omda (Balady),4co9ESpJhuQGWSaxNPRTrr,2
Suren Asaduryan,Ana Aras'ın Kıyılarında,0eefHH1cqYNks30Qt5aRSg,0
Arev Armenian Folk Ensemble,Garun yekav,37jRuG0Cl29YStDrGnblph,9
Bustan Abraham,Igrig,37H7sNGfYzb9To0lceGbvQ,10
"Naseer Shamma, Shabbaz Hussain, Ashraf Sharif Khan",La Sabiduría de mi Abuelo. My Grandfather's Wisdom,6PBDCi2jHEFoHTCwECEJ0z,20
"Maluf De Constantina. Andalus� De ArgeliaTradicional, Salim Fergani, Salim Fergani Ensemble",Dardj. Tu Belleza Sublime,7u2c7C5j93JcJbgKJnAPSq,0
Akif �ekirge,Bu Gece Uyumamışam,3s3jfYGg382A9VjLcqx5re,29
Akif �ekirge,Delalım,5HuNQ3T2iCgzXiBG6fGMNp,39
Kazanc1 Bedih,Urfalıyam Ezelden,2uMiLi1CSg2R3iIkGhE7gX,28
Hamlet Gonashvili,Orovela,3zQk9eosFKykNj7sbFKNQu,19
