artists,name,id,popularity
The Cure,Jumping Someone Else's Train,76XCLlTwCYYaqQ9aru4yLB,51
The Cure,Burn,0tHOTQBn2M4CD2dcyHivth,55
New Order,Ceremony - Version 1; 2016 Remaster,1c4OpZ2G1MEcEKSknUZjdD,53
Young Fathers,Wow,6RoDIK2n85nJefiu67q9OS,40
The Chills,Pink Frost,70edK8hEu22TwodGaahjdO,47
"The Apples In Stereo, Robert Schneider",Innerspace,2XTjamhOEI6Q11PSvnVtNQ,48
King Garbage,Lost in the Sauce,3Fygs8mEIGDPih2Dm7Wd8d,0
