artists,name,id,popularity
Steel Pulse,Chant a Psalm,2ZOWVcji0IUFv1VygHxlNO,38
Wailing Souls,Act Of Affection,7nPMsFa65oZMAUHNuTmTVP,43
U-Roy,Natty Rebel - Remaster 1990,5FgdPuK51WBYhuMhV0XIBg,47
The Upsetters,Return of Django,3X6b40Xr4zxbyLatxilx6T,46
Mikey Dread,Roots and Culture,27Ao7StVocPejWGBF3TwM0,43
Linval Thompson,I Love Marijuana - Edit,5z3lOkrCTNjDqjhPYbowQr,38
The Jamaicans,Ba Ba Boom,2RvMpOxSYXbOrrlCATGbs2,44
The Pioneers,Long Shot Kick De Bucket,64LEzmN3831SPhxGIBQ4KH,40
U-Roy,Chalice In The Palace - 1990 Digital Remaster,0XHbsFYB6kdzujxZs5bVBj,35
Dandy Livingstone,"Rudy, A Message To You",4WKQHFv4KqIehRBb3V3a9p,50
Wailing Souls,Fire House Rock,7hnayhSRyYdRGr3YjMpLJb,40
Justin Hinds & The Dominoes,Carry Go Bring Come,6HPEDU19VzKiPPCR1IQ7pB,21
Eddy Grant,Gimme Hope Jo'anna,6295Cr4SGdjJgnJ6DLtZFn,49
The Hempolics,Boss Clock Me Style - Radio Edit,7CdyXEfjIPbWSC3Mc2pngt,33
Althea And Donna,Up Town Top Ranking,313JuKHqAtGCAxbWleAW5w,12
Jennifer Lara,I Am In Love,5ZrIAVptY3txD0DjsRdMKR,41
Horace Andy,Straight to Hell,2RjbqaEGPqcziaRHEToxEt,37
"Morgan Heritage, Capleton, Jah Cure, LMS, Ras Shiloh, Bushman","Mount Zion Medley (ft. Capleton, Jah Cure, LMS, Ras Shiloh, Bushman)",1NaBa0dIa7Nb031z5dMPDD,51
Barrington Levy,Murderer,4Qmbc7KFWkKvxBz5KjcA6g,59
Barrington Levy,Black Roses,7a2FaJBUsniyDAOFoopHuM,52
Stranger Cole,Crying Every Night (These Eyes),0nLAoalQ2ldnvIDAnxssHQ,39
